reaction_id	category	confidence	ec	orig_status	residual_before	balanced_before	residual_after	balanced_after	patch	equation_before	equation_after	stoichiometry_before	stoichiometry_after
rxn30980	proton_water	deterministic	null	MI:H:1/O:-1|CI:1	H:+1,O:-1,charge:+3	False		True	1 H2O -> products; 3 H+ -> reactants	(2) GSH + (1) Arsenate <=> (1) Oxidized glutathione + (1) Arsenite	(2) GSH + (1) Arsenate + (3) H+ <=> (1) Oxidized glutathione + (1) Arsenite + (1) H2O	"-2:cpd00042:0:""GSH"";-1:cpd01048:0:""Arsenate"";1:cpd00111:0:""Oxidized glutathione"";1:cpd04098:0:""Arsenite"""	"-2:cpd00042:0:""GSH"";-1:cpd01048:0:""Arsenate"";1:cpd00111:0:""Oxidized glutathione"";1:cpd04098:0:""Arsenite"";1:cpd00001:0:""H2O"";-3:cpd00067:0:""H+"""
rxn30993	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADH + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate <=> (1) NAD + (1) DMAPP	(1) NADH + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate + (1) H+ <=> (1) NAD + (1) DMAPP + (1) H2O	"-1:cpd00004:0:""NADH"";-1:cpd08615:0:""1-Hydroxy-2-methyl-2-butenyl 4-diphosphate"";1:cpd00003:0:""NAD"";1:cpd00202:0:""DMAPP"""	"-1:cpd00004:0:""NADH"";-1:cpd08615:0:""1-Hydroxy-2-methyl-2-butenyl 4-diphosphate"";1:cpd00003:0:""NAD"";1:cpd00202:0:""DMAPP"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30994	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate <=> (1) NADP + (1) DMAPP	(1) NADPH + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate + (1) H+ <=> (1) NADP + (1) DMAPP + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd08615:0:""1-Hydroxy-2-methyl-2-butenyl 4-diphosphate"";1:cpd00006:0:""NADP"";1:cpd00202:0:""DMAPP"""	"-1:cpd00005:0:""NADPH"";-1:cpd08615:0:""1-Hydroxy-2-methyl-2-butenyl 4-diphosphate"";1:cpd00006:0:""NADP"";1:cpd00202:0:""DMAPP"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30995	proton_water	deterministic	null	MI:O:1|CI:-1	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NAD + (1) XAN <=> (1) NADH + (1) Urate	(1) NAD + (1) XAN + (1) H2O <=> (1) NADH + (1) Urate + (2) H+	"-1:cpd00003:0:""NAD"";-1:cpd00309:0:""XAN"";1:cpd00004:0:""NADH"";1:cpd00300:0:""Urate"""	"-1:cpd00003:0:""NAD"";-1:cpd00309:0:""XAN"";1:cpd00004:0:""NADH"";1:cpd00300:0:""Urate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30999	proton_water	deterministic	null	MI:H:-3/O:-2|CI:1	H:-3,O:-2,charge:+1	False		True	2 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) (-)-Kaur-16-en-7beta-ol-19-oic acid <=> (1) NADP + (1) Gibberellin A12 aldehyde	(1) NADPH + (1) O2 + (1) (-)-Kaur-16-en-7beta-ol-19-oic acid + (1) H+ <=> (1) NADP + (1) Gibberellin A12 aldehyde + (2) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd08673:0:""(-)-Kaur-16-en-7beta-ol-19-oic acid"";1:cpd00006:0:""NADP"";1:cpd03633:0:""Gibberellin A12 aldehyde"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd08673:0:""(-)-Kaur-16-en-7beta-ol-19-oic acid"";1:cpd00006:0:""NADP"";1:cpd03633:0:""Gibberellin A12 aldehyde"";2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31001	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) O2 + (1) 2-Oxoglutarate + (1) Gibberellin A15 open lactone <=> (1) CO2 + (1) Succinate + (1) H+ + (1) Gibberellin A24	(1) O2 + (1) 2-Oxoglutarate + (1) Gibberellin A15 open lactone <=> (1) CO2 + (1) Succinate + (1) Gibberellin A24 + (1) H2O	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd08658:0:""Gibberellin A15 open lactone"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd00067:0:""H+"";1:cpd08659:0:""Gibberellin A24"""	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd08658:0:""Gibberellin A15 open lactone"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd08659:0:""Gibberellin A24"";1:cpd00001:0:""H2O"""
rxn31003	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) O2 + (1) 2-Oxoglutarate + (1) Gibberellin A53 <=> (1) CO2 + (1) Succinate + (1) Gibberellin 44	(1) O2 + (1) 2-Oxoglutarate + (1) Gibberellin A53 + (1) H+ <=> (1) CO2 + (1) Succinate + (1) Gibberellin 44 + (1) H2O	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd03634:0:""Gibberellin A53"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd09080:0:""Gibberellin 44"""	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd03634:0:""Gibberellin A53"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd09080:0:""Gibberellin 44"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31013	proton_water	deterministic	null	MI:H:-4/O:-1|CI:-1	H:-4,O:-1,charge:-2	False		True	1 H2O -> products; 2 H+ -> products	(1) O2 + (1) 2-Oxoglutarate + (1) Aromadendrin <=> (1) CO2 + (1) Succinate + (1) Kaempferol	(1) O2 + (1) 2-Oxoglutarate + (1) Aromadendrin <=> (1) CO2 + (1) Succinate + (1) Kaempferol + (1) H2O + (2) H+	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd00717:0:""Aromadendrin"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd19040:0:""Kaempferol"""	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd00717:0:""Aromadendrin"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd19040:0:""Kaempferol"";1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn31014	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Sphinganine <=> (1) NADP + (1) Phytosphingosine	(1) NADPH + (1) O2 + (1) Sphinganine + (1) H+ <=> (1) NADP + (1) Phytosphingosine + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd00623:0:""Sphinganine"";1:cpd00006:0:""NADP"";1:cpd08926:0:""Phytosphingosine"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd00623:0:""Sphinganine"";1:cpd00006:0:""NADP"";1:cpd08926:0:""Phytosphingosine"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31015	proton_water	deterministic	null	MI:H:-3/O:-2|CI:1	H:-3,O:-2,charge:+1	False		True	2 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Episterol <=> (1) NADP + (1) 5,7,24(28)-Ergostatrienol	(1) NADPH + (1) O2 + (1) Episterol + (1) H+ <=> (1) NADP + (1) 5,7,24(28)-Ergostatrienol + (2) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd14514:0:""Episterol"";1:cpd00006:0:""NADP"";1:cpd14515:0:""5,7,24(28)-Ergostatrienol"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd14514:0:""Episterol"";1:cpd00006:0:""NADP"";1:cpd14515:0:""5,7,24(28)-Ergostatrienol"";2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31016	proton_water	deterministic	null	MI:H:-4/O:-2	H:-4,O:-2	False		True	2 H2O -> products	(1) H2O2 + (1) Ethanol <=> (1) Acetaldehyde	(1) H2O2 + (1) Ethanol <=> (1) Acetaldehyde + (2) H2O	"-1:cpd00025:0:""H2O2"";-1:cpd00363:0:""Ethanol"";1:cpd00071:0:""Acetaldehyde"""	"-1:cpd00025:0:""H2O2"";-1:cpd00363:0:""Ethanol"";1:cpd00071:0:""Acetaldehyde"";2:cpd00001:0:""H2O"""
rxn31017	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADH + (1) O2 + (1) 4,4-Dimethyl-5alpha-cholesta-8-en-3beta-ol <=> (1) NAD + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol	(1) NADH + (1) O2 + (1) 4,4-Dimethyl-5alpha-cholesta-8-en-3beta-ol + (1) H+ <=> (1) NAD + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol + (1) H2O	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd14644:0:""4,4-Dimethyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00003:0:""NAD"";1:cpd25359:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"""	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd14644:0:""4,4-Dimethyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00003:0:""NAD"";1:cpd25359:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31018	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) 4,4-Dimethyl-5alpha-cholesta-8-en-3beta-ol <=> (1) NADP + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol	(1) NADPH + (1) O2 + (1) 4,4-Dimethyl-5alpha-cholesta-8-en-3beta-ol + (1) H+ <=> (1) NADP + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd14644:0:""4,4-Dimethyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00006:0:""NADP"";1:cpd25359:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd14644:0:""4,4-Dimethyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00006:0:""NADP"";1:cpd25359:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31019	proton_water	deterministic	null	MI:H:-3/O:-2|CI:1	H:-3,O:-2,charge:+1	False		True	2 H2O -> products; 1 H+ -> reactants	(1) NADH + (1) O2 + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol <=> (1) NAD + (1) 4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol	(1) NADH + (1) O2 + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol + (1) H+ <=> (1) NAD + (1) 4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol + (2) H2O	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd25359:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00003:0:""NAD"";1:cpd25360:0:""4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"""	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd25359:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00003:0:""NAD"";1:cpd25360:0:""4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"";2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31020	proton_water	deterministic	null	MI:H:-3/O:-2|CI:1	H:-3,O:-2,charge:+1	False		True	2 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol <=> (1) NADP + (1) 4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol	(1) NADPH + (1) O2 + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol + (1) H+ <=> (1) NADP + (1) 4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol + (2) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd25359:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00006:0:""NADP"";1:cpd25360:0:""4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd25359:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00006:0:""NADP"";1:cpd25360:0:""4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"";2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31023	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADH + (1) O2 + (1) 4alpha-methyl-cholesta-8-enol <=> (1) NAD + (1) 4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol	(1) NADH + (1) O2 + (1) 4alpha-methyl-cholesta-8-enol + (1) H+ <=> (1) NAD + (1) 4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol + (1) H2O	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd24475:0:""4alpha-methyl-cholesta-8-enol"";1:cpd00003:0:""NAD"";1:cpd25363:0:""4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol"""	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd24475:0:""4alpha-methyl-cholesta-8-enol"";1:cpd00003:0:""NAD"";1:cpd25363:0:""4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31024	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) 4alpha-methyl-cholesta-8-enol <=> (1) NADP + (1) 4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol	(1) NADPH + (1) O2 + (1) 4alpha-methyl-cholesta-8-enol + (1) H+ <=> (1) NADP + (1) 4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd24475:0:""4alpha-methyl-cholesta-8-enol"";1:cpd00006:0:""NADP"";1:cpd25363:0:""4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd24475:0:""4alpha-methyl-cholesta-8-enol"";1:cpd00006:0:""NADP"";1:cpd25363:0:""4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31025	proton_water	deterministic	null	MI:H:-3/O:-2|CI:1	H:-3,O:-2,charge:+1	False		True	2 H2O -> products; 1 H+ -> reactants	(1) NADH + (1) O2 + (1) 4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol <=> (1) NAD + (1) 4alpha-formyl-5alpha-cholesta-8-en-3beta-ol	(1) NADH + (1) O2 + (1) 4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol + (1) H+ <=> (1) NAD + (1) 4alpha-formyl-5alpha-cholesta-8-en-3beta-ol + (2) H2O	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd25363:0:""4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00003:0:""NAD"";1:cpd25364:0:""4alpha-formyl-5alpha-cholesta-8-en-3beta-ol"""	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd25363:0:""4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00003:0:""NAD"";1:cpd25364:0:""4alpha-formyl-5alpha-cholesta-8-en-3beta-ol"";2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31026	proton_water	deterministic	null	MI:H:-3/O:-2|CI:1	H:-3,O:-2,charge:+1	False		True	2 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) 4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol <=> (1) NADP + (1) 4alpha-formyl-5alpha-cholesta-8-en-3beta-ol	(1) NADPH + (1) O2 + (1) 4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol + (1) H+ <=> (1) NADP + (1) 4alpha-formyl-5alpha-cholesta-8-en-3beta-ol + (2) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd25363:0:""4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00006:0:""NADP"";1:cpd25364:0:""4alpha-formyl-5alpha-cholesta-8-en-3beta-ol"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd25363:0:""4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol"";1:cpd00006:0:""NADP"";1:cpd25364:0:""4alpha-formyl-5alpha-cholesta-8-en-3beta-ol"";2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31029	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Supraene <=> (1) NADP + (1) Squalene 2,3-oxide	(1) NADPH + (1) O2 + (1) Supraene + (1) H+ <=> (1) NADP + (1) Squalene 2,3-oxide + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd00559:0:""Supraene"";1:cpd00006:0:""NADP"";1:cpd00776:0:""Squalene 2,3-oxide"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd00559:0:""Supraene"";1:cpd00006:0:""NADP"";1:cpd00776:0:""Squalene 2,3-oxide"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31030	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NAD + (1) Acetaldehyde <=> (1) NADH + (1) Acetate	(1) NAD + (1) Acetaldehyde + (1) H2O <=> (1) NADH + (1) Acetate + (2) H+	"-1:cpd00003:0:""NAD"";-1:cpd00071:0:""Acetaldehyde"";1:cpd00004:0:""NADH"";1:cpd00029:0:""Acetate"""	"-1:cpd00003:0:""NAD"";-1:cpd00071:0:""Acetaldehyde"";1:cpd00004:0:""NADH"";1:cpd00029:0:""Acetate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn31031	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Lanosterol <=> (1) NADP + (1) 4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol	(1) NADPH + (1) O2 + (1) Lanosterol + (1) H+ <=> (1) NADP + (1) 4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd01188:0:""Lanosterol"";1:cpd00006:0:""NADP"";1:cpd24498:0:""4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd01188:0:""Lanosterol"";1:cpd00006:0:""NADP"";1:cpd24498:0:""4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31032	proton_water	deterministic	null	MI:H:-3/O:-2|CI:1	H:-3,O:-2,charge:+1	False		True	2 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) 4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol <=> (1) NADP + (1) 4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol	(1) NADPH + (1) O2 + (1) 4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol + (1) H+ <=> (1) NADP + (1) 4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol + (2) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd24498:0:""4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol"";1:cpd00006:0:""NADP"";1:cpd24501:0:""4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd24498:0:""4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol"";1:cpd00006:0:""NADP"";1:cpd24501:0:""4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol"";2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31034	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADH + (1) O2 + (1) 14-Demethyllanosterol <=> (1) NAD + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	(1) NADH + (1) O2 + (1) 14-Demethyllanosterol + (1) H+ <=> (1) NAD + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol + (1) H2O	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd03038:0:""14-Demethyllanosterol"";1:cpd00003:0:""NAD"";1:cpd24503:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"""	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd03038:0:""14-Demethyllanosterol"";1:cpd00003:0:""NAD"";1:cpd24503:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31035	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) 14-Demethyllanosterol <=> (1) NADP + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	(1) NADPH + (1) O2 + (1) 14-Demethyllanosterol + (1) H+ <=> (1) NADP + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd03038:0:""14-Demethyllanosterol"";1:cpd00006:0:""NADP"";1:cpd24503:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd03038:0:""14-Demethyllanosterol"";1:cpd00006:0:""NADP"";1:cpd24503:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn31036	proton_water	deterministic	null	MI:H:-3/O:-2|CI:1	H:-3,O:-2,charge:+1	False		True	2 H2O -> products; 1 H+ -> reactants	(1) NADH + (1) O2 + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol <=> (1) NAD + (1) 4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	(1) NADH + (1) O2 + (1) 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol + (1) H+ <=> (1) NAD + (1) 4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol + (2) H2O	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd24503:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"";1:cpd00003:0:""NAD"";1:cpd24504:0:""4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"""	"-1:cpd00004:0:""NADH"";-1:cpd00007:0:""O2"";-1:cpd24503:0:""4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"";1:cpd00003:0:""NAD"";1:cpd24504:0:""4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"";2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
