id	status	bucket	n_species	n_generic	elem_imbalance	charge_imbalance	is_transport
rxn10335	OK	OK	3	0		0.0	0
rxn10336	OK	OK	3	0		0.0	0
rxn10337	OK	OK	3	0		0.0	0
rxn10338	OK	OK	3	0		0.0	0
rxn10339	OK	OK	3	0		0.0	0
rxn10340	OK	OK	3	0		0.0	0
rxn10341	OK	OK	3	0		0.0	0
rxn10342	OK	OK	3	0		0.0	0
rxn10344	OK	OK	7	0		0.0	1
rxn10348	MI:C:24/H:42/O:21/R:-2	A_no_formula	2	1	"{""C"": 30.0, ""H"": 52.0, ""O"": 26.0}"	0.0	0
rxn10363	OK	OK	4	0		0.0	0
rxn10381	OK	OK	4	0		0.0	0
rxn10382	CI:1	OK	4	0		0.0	0
rxn10383	CPDFORMERROR	A_no_formula	6	2	"{""C"": -6.0, ""H"": -11.0, ""O"": -6.0}"	1.0	0
rxn10398	OK	OK	2	0		0.0	1
rxn10401	MI:R:-2	A_no_formula	3	1	"{""C"": 12.0, ""H"": 20.0, ""O"": 10.0}"	0.0	0
rxn10403	MI:C:-34.310/H:-66.510/O:-7.920/P:-0.990/R:0.020|CI:1.140	A_no_formula	12	1	"{""C"": -34.36000000000001, ""H"": -66.56, ""O"": -8.0, ""P"": -1.0}"	1.1400000000000001	0
rxn10404	OK	OK	6	0		0.0	0
rxn10405	OK	OK	6	0		0.0	0
rxn10406	OK	OK	6	0		0.0	0
rxn10407	OK	OK	6	0		0.0	0
rxn10408	OK	OK	6	0		0.0	0
rxn10409	OK	OK	6	0		0.0	0
rxn10410	OK	OK	13	0		0.0	0
rxn10415	OK	OK	7	0		0.0	1
rxn10420	OK	OK	5	0		0.0	0
rxn10421	OK	OK	4	0		0.0	1
rxn10422	OK	OK	3	0		0.0	0
rxn10423	CI:1	OK	3	0		0.0	0
rxn10424	CI:-1	OK	7	0		0.0	0
rxn10425	OK	OK	7	0		0.0	0
rxn10426	OK	OK	4	0		0.0	1
rxn10427	OK	OK	4	0		0.0	0
rxn10429	OK	OK	5	0		0.0	0
rxn10430	OK	OK	4	0		0.0	0
rxn10431	OK	OK	4	0		0.0	0
rxn10432	OK	OK	5	0		0.0	0
rxn10433	OK	OK	6	0		0.0	0
rxn10434	OK	OK	5	0		0.0	0
rxn10435	OK	OK	6	0		0.0	0
rxn10436	OK	OK	5	0		0.0	0
rxn10437	OK	OK	4	0		0.0	0
rxn10438	OK	OK	4	0		0.0	1
rxn10439	OK	OK	5	0		0.0	0
rxn10440	OK	OK	4	0		0.0	0
rxn10441	OK	OK	5	0		0.0	0
rxn10442	OK	OK	5	0		0.0	0
rxn10443	OK	OK	6	0		0.0	1
rxn10444	OK	OK	5	0		0.0	0
rxn10445	OK	OK	5	0		0.0	0
rxn10446	OK	OK	5	0		0.0	0
rxn10447	OK	OK	7	0		0.0	1
rxn10450	OK	OK	7	0		0.0	1
rxn10451	OK	OK	4	0		0.0	0
rxn10452	OK	OK	3	0		0.0	0
rxn10453	OK	OK	7	0		0.0	1
rxn10454	OK	OK	5	0		0.0	0
rxn10455	OK	OK	5	0		0.0	0
rxn10456	OK	OK	4	0		0.0	0
rxn10457	OK	OK	4	0		0.0	0
rxn10458	OK	OK	5	0		0.0	0
rxn10459	OK	OK	5	0		0.0	0
rxn10460	OK	OK	5	0		0.0	0
rxn10461	OK	OK	5	0		0.0	0
rxn10464	OK	OK	5	0		0.0	0
rxn10465	OK	OK	5	0		0.0	0
rxn10466	OK	OK	5	0		0.0	0
rxn10467	OK	OK	5	0		0.0	0
rxn10468	OK	OK	3	0		0.0	0
rxn10469	OK	OK	3	0		0.0	0
rxn10470	OK	OK	2	0		0.0	1
rxn10471	OK	OK	2	0		0.0	1
rxn10472	OK	OK	3	0		0.0	0
rxn10475	OK	OK	5	0		0.0	0
rxn10477	OK	A_no_formula	6	2		0.0	0
rxn10478	OK	A_no_formula	9	2		0.0	0
rxn10479	OK	OK	5	0		0.0	0
rxn10480	OK	OK	2	0		0.0	1
rxn10481	OK	OK	7	0		0.0	1
rxn10482	OK	OK	5	0		0.0	0
rxn10483	CI:3	OK	9	0		0.0	0
rxn10484	OK	OK	6	0		0.0	0
rxn10485	OK	OK	5	0		0.0	0
rxn10486	OK	OK	4	0		0.0	0
rxn10487	OK	OK	4	0		0.0	0
rxn10488	OK	OK	4	0		0.0	0
rxn10489	OK	OK	4	0		0.0	0
rxn10490	OK	OK	4	0		0.0	0
rxn10491	CI:1	OK	5	0		0.0	0
rxn10492	OK	OK	2	0		0.0	0
rxn10493	OK	OK	5	0		0.0	0
rxn10494	OK	OK	5	0		0.0	0
rxn10495	OK	OK	4	0		0.0	0
rxn10496	OK	OK	4	0		0.0	0
rxn10497	OK	OK	4	0		0.0	1
rxn10498	OK	OK	5	0		0.0	0
rxn10499	CI:-1	OK	9	0		0.0	0
rxn10501	OK	OK	7	0		0.0	0
rxn10503	OK	OK	3	0		0.0	0
rxn10504	OK	OK	5	0		0.0	0
rxn10505	OK	OK	5	0		0.0	0
rxn10506	OK	OK	5	0		0.0	0
rxn10507	OK	A_no_formula	5	2		0.0	1
rxn10508	CI:-1	OK	10	0		0.0	0
rxn10509	OK	OK	5	0		0.0	0
rxn10510	OK	OK	5	0		0.0	0
rxn10511	OK	OK	2	0		0.0	0
rxn10512	CI:1	OK	4	0		0.0	0
rxn10513	OK	OK	6	0		0.0	1
rxn10514	OK	OK	4	0		0.0	0
rxn10515	OK	OK	5	0		0.0	0
rxn10516	OK	OK	4	0		0.0	0
rxn10517	OK	OK	5	0		0.0	1
rxn10518	OK	OK	5	0		0.0	0
rxn10519	OK	OK	3	0		0.0	0
rxn10520	OK	OK	5	0		0.0	0
rxn10521	MI:C:5/H:6/N:1/O:3|CI:-1	A_no_formula	7	2	"{""C"": 5.0, ""H"": 6.0, ""N"": 1.0, ""O"": 3.0}"	-1.0	0
rxn10522	MI:C:-5/H:-6/N:-1/O:-3|CI:1	F_heavy_imbalance	5	0	"{""C"": -5.0, ""H"": -6.0, ""N"": -1.0, ""O"": -3.0}"	1.0	0
rxn10523	OK	OK	5	0		0.0	0
rxn10524	OK	OK	4	0		0.0	0
rxn10525	OK	OK	7	0		0.0	0
rxn10526	OK	OK	7	0		0.0	0
rxn10527	OK	OK	7	0		0.0	0
rxn10528	OK	OK	7	0		0.0	0
rxn10529	OK	OK	7	0		0.0	0
rxn10530	OK	OK	7	0		0.0	0
rxn10531	OK	OK	7	0		0.0	0
rxn10532	OK	OK	5	0		0.0	0
rxn10533	MI:C:6/H:10/O:5	F_heavy_imbalance	4	0	"{""C"": 6.0, ""H"": 10.0, ""O"": 5.0}"	0.0	0
rxn10534	MI:C:-8/H:-7/N:-6/O:-8/P:-2/R:1	A_no_formula	9	2	"{""H"": -2.0, ""N"": -1.0, ""O"": 1.0}"	2.0	0
rxn10535	OK	OK	5	0		0.0	0
rxn10536	MI:C:-15/H:-20/N:-6/O:-6/R:-1|CI:-1	A_no_formula	5	1	"{""C"": -5.0, ""H"": -8.0, ""N"": -1.0, ""O"": -3.0}"	-1.0	0
rxn10538	OK	OK	5	0		0.0	0
rxn10539	OK	OK	5	0		0.0	0
rxn10540	OK	OK	4	0		0.0	0
rxn10543	OK	OK	7	0		0.0	0
rxn10544	OK	OK	7	0		0.0	0
rxn10545	OK	OK	4	0		0.0	0
rxn10546	OK	OK	5	0		0.0	0
rxn10547	OK	OK	4	0		0.0	0
rxn10548	OK	OK	4	0		0.0	0
rxn10549	OK	OK	4	0		0.0	0
rxn10550	OK	OK	5	0		0.0	0
rxn10551	OK	OK	5	0		0.0	0
rxn10552	OK	OK	4	0		0.0	0
rxn10553	OK	OK	4	0		0.0	0
rxn10554	OK	OK	5	0		0.0	0
rxn10555	OK	OK	5	0		0.0	0
rxn10556	OK	OK	5	0		0.0	0
rxn10557	OK	OK	7	0		0.0	1
rxn10558	OK	OK	7	0		0.0	1
rxn10559	OK	OK	4	0		0.0	1
rxn10560	OK	OK	4	0		0.0	1
rxn10561	OK	A_no_formula	7	2		0.0	0
rxn10562	OK	A_no_formula	7	2		0.0	0
rxn10563	OK	A_no_formula	7	2		0.0	0
rxn10564	OK	OK	7	0		0.0	0
rxn10565	OK	OK	7	0		0.0	0
rxn10566	CI:1	OK	5	0		0.0	0
rxn10567	OK	OK	4	0		0.0	0
rxn10568	OK	OK	4	0		0.0	0
rxn10569	OK	OK	4	0		0.0	0
rxn10570	OK	OK	2	0		0.0	1
rxn10572	OK	OK	4	0		0.0	0
rxn10573	OK	OK	4	0		0.0	1
rxn10574	OK	OK	4	0		0.0	0
rxn10575	OK	OK	4	0		0.0	0
rxn10576	OK	OK	6	0		0.0	1
rxn10577	OK	OK	2	0		0.0	1
rxn10578	OK	OK	9	0		0.0	1
rxn10579	OK	OK	4	0		0.0	0
rxn10580	OK	A_no_formula	10	2		0.0	0
rxn10582	OK	OK	5	0		0.0	0
rxn10583	OK	OK	5	0		0.0	0
rxn10584	OK	OK	5	0		0.0	0
rxn10585	OK	A_no_formula	7	2		0.0	0
rxn10586	OK	OK	7	0		0.0	0
rxn10587	OK	OK	4	0		0.0	1
rxn10588	OK	A_no_formula	7	2		0.0	0
rxn10589	OK	A_no_formula	7	2		0.0	0
rxn10591	OK	OK	5	0		0.0	0
rxn10592	OK	OK	4	0		0.0	0
rxn10593	OK	OK	3	0		0.0	0
rxn10594	OK	OK	2	0		0.0	0
rxn10595	OK	OK	3	0		0.0	0
rxn10596	OK	OK	3	0		0.0	0
rxn10597	OK	OK	4	0		0.0	0
rxn10598	CI:-1	OK	5	0		0.0	0
rxn10599	OK	OK	3	0		0.0	0
rxn10600	CI:1	E_charge_only	4	0		2.0	0
rxn10601	OK	OK	5	0		0.0	0
rxn10602	OK	OK	5	0		0.0	0
rxn10603	OK	OK	4	0		0.0	0
rxn10604	OK	OK	4	0		0.0	1
rxn10605	OK	OK	2	0		0.0	1
rxn10606	OK	OK	5	0		0.0	0
rxn10607	OK	OK	4	0		0.0	0
rxn10608	OK	OK	3	0		0.0	0
rxn10610	OK	OK	5	0		0.0	0
rxn10611	OK	OK	5	0		0.0	0
rxn10612	OK	OK	5	0		0.0	0
rxn10613	OK	OK	4	0		0.0	0
rxn10614	OK	OK	4	0		0.0	1
rxn10615	OK	OK	5	0		0.0	0
rxn10616	OK	OK	2	0		0.0	1
rxn10617	OK	OK	2	0		0.0	1
rxn10618	OK	A_no_formula	7	2		0.0	0
rxn10619	OK	OK	4	0		0.0	0
rxn10620	OK	OK	5	0		0.0	0
rxn10621	CI:-1	OK	5	0		0.0	0
rxn10622	OK	OK	5	0		0.0	0
rxn10623	OK	OK	4	0		0.0	0
rxn10624	MI:C:-2/H:-8/N:-1/O:1/S:-1|CI:-3	F_heavy_imbalance	6	0	"{""C"": -2.0, ""H"": -8.0, ""N"": -1.0, ""O"": 1.0, ""S"": -1.0}"	-3.0	0
rxn10625	OK	OK	5	0		0.0	0
rxn10626	OK	OK	4	0		0.0	0
rxn10628	MI:C:-3/H:-5|CI:-1	A_no_formula	4	2	"{""C"": 16.0, ""H"": 30.0, ""O"": 1.0}"	-1.0	0
rxn10629	OK	A_no_formula	5	2	"{""C"": -1.0, ""H"": -2.0}"	0.0	0
rxn10630	CI:6	A_no_formula	9	3	"{""C"": -11.0, ""H"": -75.0, ""O"": 44.0}"	6.0	0
rxn10631	MI:O:-1	A_no_formula	5	2	"{""C"": -1.0, ""H"": -2.0}"	0.0	0
rxn10632	MI:H:-1/R:1	A_no_formula	6	1	"{""C"": -70.0, ""H"": -136.0, ""N"": -2.0, ""O"": -9.0, ""P"": -1.0, ""S"": -1.0}"	0.0	0
rxn10633	MI:C:30/H:62/R:-2	A_no_formula	5	1	"{""C"": 41.0, ""H"": 78.0, ""O"": 13.0, ""P"": 1.0}"	0.0	0
rxn10634	CI:-2	A_no_formula	5	2	"{""C"": 60.0, ""H"": 115.0, ""O"": 2.0}"	-2.0	0
rxn10635	MI:C:-83/H:-163/M:1/O:-3/R:1/Y:1	A_no_formula	2	1	"{""C"": -84.0, ""H"": -163.0, ""O"": -3.0}"	0.0	0
rxn10636	MI:H:-16/R:-1|CI:-15	A_no_formula	9	2	"{""C"": 59.0, ""H"": 38.0, ""N"": 2.0, ""O"": 55.0, ""P"": 1.0, ""S"": 1.0}"	-15.0	0
rxn10637	MI:O:-1	F_heavy_imbalance	8	0	"{""O"": -1.0}"	0.0	0
rxn10638	OK	OK	5	0		0.0	0
rxn10639	MI:H:1/O:1|CI:-1	D_H_and_O	4	0	"{""H"": 1.0, ""O"": 1.0}"	-1.0	0
rxn10640	MI:H:-1/R:1	A_no_formula	5	1	"{""C"": -70.0, ""H"": -134.0, ""N"": -2.0, ""O"": -8.0, ""P"": -1.0, ""S"": -1.0}"	0.0	0
rxn10641	OK	A_no_formula	5	2	"{""C"": -1.0, ""H"": -2.0}"	0.0	0
rxn10642	MI:C:-85/H:-167/M:1/O:-3/R:1/Y:1	A_no_formula	2	1	"{""C"": -86.0, ""H"": -167.0, ""O"": -3.0}"	0.0	0
rxn10643	OK	OK	12	0		0.0	0
rxn10644	CI:-2	A_no_formula	5	2	"{""C"": 58.0, ""H"": 111.0, ""O"": 2.0}"	-2.0	0
rxn10645	CI:-2	A_no_formula	5	2	"{""C"": 19.0, ""H"": 35.0, ""O"": 1.0}"	-2.0	0
rxn10646	MI:O:-1	F_heavy_imbalance	8	0	"{""O"": -1.0}"	0.0	0
rxn10647	OK	OK	9	0		0.0	0
rxn10648	MI:C:-83/H:-165/M:1/O:-4/R:1/Y:1	A_no_formula	2	1	"{""C"": -84.0, ""H"": -165.0, ""O"": -4.0}"	0.0	0
rxn10649	OK	A_no_formula	6	2	"{""C"": -1.0, ""H"": -4.0, ""O"": -1.0}"	0.0	0
rxn10650	MI:H:-1/O:-1	D_H_and_O	8	0	"{""H"": -1.0, ""O"": -1.0}"	0.0	0
rxn10651	CI:-2	A_no_formula	5	2	"{""C"": 60.0, ""H"": 113.0, ""O"": 1.0}"	-2.0	0
rxn10652	MI:C:-85/H:-168/M:1/O:-4/R:1/Y:1	A_no_formula	2	1	"{""C"": -86.0, ""H"": -168.0, ""O"": -4.0}"	0.0	0
rxn10653	CI:2	A_no_formula	5	2	"{""C"": -23.0, ""H"": -35.0, ""O"": -2.0}"	2.0	0
rxn10654	MI:H:1/O:1|CI:-1	A_no_formula	5	2	"{""C"": 52.0, ""H"": 98.0, ""O"": 1.0}"	-1.0	0
rxn10655	OK	A_no_formula	5	2	"{""C"": -1.0, ""H"": -2.0}"	0.0	0
rxn10656	CI:6	A_no_formula	9	3	"{""C"": -14.0, ""H"": -69.0, ""O"": 35.0}"	6.0	0
rxn10657	MI:O:-1	F_heavy_imbalance	8	0	"{""O"": -1.0}"	0.0	0
rxn10658	CI:2	A_no_formula	7	2	"{""C"": -19.0, ""H"": -35.0, ""O"": -1.0}"	2.0	0
rxn10659	MI:C:-77/H:-151/M:1/O:-3/R:1/Y:1	A_no_formula	2	1	"{""C"": -78.0, ""H"": -151.0, ""O"": -3.0}"	0.0	0
rxn10660	OK	A_no_formula	5	2	"{""C"": -1.0, ""H"": -2.0}"	0.0	0
rxn10661	CI:-2	A_no_formula	5	2	"{""C"": 58.0, ""H"": 109.0, ""O"": 1.0}"	-2.0	0
rxn10662	OK	A_no_formula	5	2	"{""C"": -1.0, ""H"": -2.0}"	0.0	0
rxn10663	OK	OK	12	0		0.0	0
rxn10664	OK	OK	4	0		0.0	0
rxn10665	OK	OK	10	0		0.0	0
rxn10666	OK	OK	4	0		0.0	0
rxn10667	OK	OK	10	0		0.0	0
rxn10668	OK	A_no_formula	5	2	"{""C"": -1.0, ""H"": -2.0}"	0.0	0
rxn10669	MI:O:-1	F_heavy_imbalance	8	0	"{""O"": -1.0}"	0.0	0
rxn10670	CI:-2	A_no_formula	5	2	"{""C"": 19.0, ""H"": 35.0, ""O"": 1.0}"	-2.0	0
rxn10671	OK	OK	5	0		0.0	0
rxn10672	OK	OK	5	0		0.0	0
rxn10673	MI:C:2/O:-1	F_heavy_imbalance	5	0	"{""C"": 2.0, ""O"": -1.0}"	0.0	0
rxn10674	OK	OK	7	0		0.0	0
rxn10675	MI:C:3/H:4|CI:-2	F_heavy_imbalance	5	0	"{""C"": 3.0, ""H"": 4.0}"	-2.0	0
rxn10676	OK	OK	5	0		0.0	0
rxn10677	OK	OK	4	0		0.0	0
rxn10678	OK	OK	3	0		0.0	0
rxn10679	OK	OK	5	0		0.0	0
rxn10680	MI:C:-1/H:1|CI:3	F_heavy_imbalance	5	0	"{""C"": -1.0, ""H"": 1.0}"	3.0	0
rxn10681	OK	OK	5	0		0.0	0
rxn10682	OK	OK	10	0		0.0	0
rxn10683	OK	OK	9	0		0.0	0
rxn10684	OK	OK	4	0		0.0	0
rxn10685	CI:2	E_charge_only	6	0		2.0	0
rxn10686	OK	OK	4	0		0.0	0
rxn10687	OK	OK	5	0		0.0	0
rxn10688	OK	OK	6	0		0.0	0
rxn10689	OK	OK	9	0		0.0	0
rxn10690	OK	OK	4	0		0.0	0
rxn10691	OK	OK	6	0		0.0	0
rxn10692	CI:-2	A_no_formula	4	2	"{""C"": 35.0, ""H"": 57.0, ""O"": 5.0}"	-2.0	0
rxn10693	OK	OK	3	0		0.0	0
rxn10694	OK	OK	4	0		0.0	0
rxn10695	OK	OK	4	0		0.0	0
rxn10696	OK	OK	4	0		0.0	0
rxn10697	CI:1	E_charge_only	6	0		1.0	0
rxn10698	CI:2	E_charge_only	14	0		2.0	0
rxn10699	CI:-2	A_no_formula	4	2	"{""C"": 32.0, ""H"": 59.0, ""O"": 4.0}"	-2.0	0
rxn10700	OK	OK	6	0		0.0	0
rxn10701	OK	OK	4	0		0.0	0
rxn10702	OK	OK	9	0		0.0	0
rxn10703	OK	OK	5	0		0.0	0
rxn10704	OK	OK	4	0		0.0	0
rxn10705	OK	OK	9	0		0.0	0
rxn10706	OK	OK	7	0		0.0	0
rxn10707	OK	OK	4	0		0.0	0
rxn10708	OK	A_no_formula	10	2	"{""C"": -12.0, ""H"": -22.0, ""O"": -3.0}"	0.0	0
rxn10709	OK	OK	6	0		0.0	0
rxn10710	MI:H:-2/O:-1|CI:-2	D_H_and_O	16	0	"{""H"": -2.0, ""O"": -1.0}"	-2.0	0
rxn10711	OK	OK	4	0		0.0	0
rxn10712	MI:C:1/H:2	F_heavy_imbalance	9	0	"{""C"": 1.0, ""H"": 2.0}"	0.0	0
rxn10713	OK	OK	5	0		0.0	0
rxn10714	OK	OK	5	0		0.0	0
rxn10715	OK	OK	9	0		0.0	0
rxn10716	OK	OK	5	0		0.0	0
rxn10717	OK	OK	9	0		0.0	0
rxn10718	OK	A_no_formula	9	4	"{""C"": 8.0, ""H"": -16.0, ""O"": 24.0}"	0.0	0
rxn10719	OK	OK	5	0		0.0	0
rxn10720	CI:2	A_no_formula	5	2	"{""C"": -32.0, ""H"": -59.0, ""O"": -4.0}"	2.0	0
rxn10721	OK	OK	4	0		0.0	0
rxn10722	OK	OK	9	0		0.0	0
rxn10723	OK	A_no_formula	10	2	"{""C"": -12.0, ""H"": -22.0, ""O"": -3.0}"	0.0	0
rxn10724	MI:C:176/H:332/O:14	F_heavy_imbalance	4	0	"{""C"": 176.0, ""H"": 332.0, ""O"": 14.0}"	0.0	0
rxn10725	OK	OK	9	0		0.0	0
rxn10726	MI:H:-4/O:-1	D_H_and_O	5	0	"{""H"": -4.0, ""O"": -1.0}"	0.0	0
rxn10727	OK	OK	4	0		0.0	0
rxn10728	OK	OK	9	0		0.0	0
rxn10729	MI:C:-3/H:-5|CI:1	F_heavy_imbalance	5	0	"{""C"": -3.0, ""H"": -5.0}"	1.0	0
rxn10730	MI:C:4/H:8	F_heavy_imbalance	14	0	"{""C"": 4.0, ""H"": 8.0}"	0.0	0
rxn10731	OK	OK	9	0		0.0	0
rxn10732	OK	OK	4	0		0.0	0
rxn10733	OK	OK	9	0		0.0	0
rxn10734	OK	OK	4	0		0.0	0
rxn10735	OK	OK	9	0		0.0	0
rxn10736	MI:C:-4/H:-3|CI:5	F_heavy_imbalance	5	0	"{""C"": -4.0, ""H"": -3.0}"	5.0	0
rxn10737	MI:C:-30/H:-62/R:2	A_no_formula	5	1	"{""C"": -41.0, ""H"": -78.0, ""O"": -13.0, ""P"": -1.0}"	0.0	0
rxn10738	OK	OK	9	0		0.0	0
rxn10739	MI:C:-1/H:-2	F_heavy_imbalance	9	0	"{""C"": -1.0, ""H"": -2.0}"	0.0	0
rxn10740	OK	OK	5	0		0.0	0
rxn10741	OK	OK	6	0		0.0	0
rxn10742	OK	OK	7	0		0.0	0
rxn10743	OK	OK	4	0		0.0	0
rxn10744	OK	OK	4	0		0.0	0
rxn10745	OK	OK	4	0		0.0	0
rxn10746	OK	OK	9	0		0.0	0
rxn10747	OK	OK	7	0		0.0	0
rxn10748	OK	OK	6	0		0.0	0
rxn10749	MI:C:176/H:334/O:15	F_heavy_imbalance	4	0	"{""C"": 176.0, ""H"": 334.0, ""O"": 15.0}"	0.0	0
rxn10750	OK	OK	9	0		0.0	0
rxn10751	OK	OK	4	0		0.0	0
rxn10752	CI:2	A_no_formula	7	2	"{""C"": -7.0, ""H"": -3.0, ""O"": -2.0}"	2.0	0
rxn10753	OK	OK	3	0		0.0	0
rxn10754	OK	OK	9	0		0.0	0
rxn10755	OK	OK	9	0		0.0	0
rxn10756	OK	OK	5	0		0.0	0
rxn10757	OK	OK	4	0		0.0	0
rxn10758	MI:C:-2/H:-2/O:1	F_heavy_imbalance	6	0	"{""C"": -2.0, ""H"": -2.0, ""O"": 1.0}"	0.0	0
rxn10759	CI:2	A_no_formula	5	2	"{""C"": -20.0, ""H"": -37.0, ""O"": -1.0}"	2.0	0
rxn10760	OK	OK	4	0		0.0	0
rxn10761	OK	OK	7	0		0.0	0
rxn10762	OK	OK	4	0		0.0	0
rxn10763	OK	OK	4	0		0.0	0
rxn10764	OK	OK	4	0		0.0	0
rxn10765	MI:C:174/H:330/O:15	F_heavy_imbalance	4	0	"{""C"": 174.0, ""H"": 330.0, ""O"": 15.0}"	0.0	0
rxn10766	OK	OK	9	0		0.0	0
rxn10767	OK	A_no_formula	4	2		0.0	0
rxn10768	OK	OK	5	0		0.0	0
rxn10769	OK	OK	5	0		0.0	0
rxn10770	OK	OK	5	0		0.0	0
rxn10771	CI:-1	OK	5	0		0.0	0
rxn10772	OK	OK	3	0		0.0	0
rxn10773	MI:C:3/H:5/N:1/O:1	F_heavy_imbalance	7	0	"{""C"": 3.0, ""H"": 5.0, ""N"": 1.0, ""O"": 1.0}"	0.0	0
rxn10774	OK	OK	7	0		0.0	0
rxn10775	OK	OK	7	0		0.0	0
rxn10776	OK	OK	4	0		0.0	0
rxn10777	OK	OK	3	0		0.0	0
rxn10778	OK	OK	4	0		0.0	0
rxn10779	OK	OK	3	0		0.0	0
rxn10780	MI:C:-3/H:-5/N:-1/O:-1	F_heavy_imbalance	7	0	"{""C"": -3.0, ""H"": -5.0, ""N"": -1.0, ""O"": -1.0}"	0.0	0
rxn10783	OK	OK	5	0		0.0	0
rxn10784	OK	OK	5	0		0.0	0
rxn10785	OK	OK	5	0		0.0	0
rxn10786	OK	OK	4	0		0.0	0
rxn10787	OK	OK	2	0		0.0	0
rxn10789	MI:C:4/H:8	F_heavy_imbalance	5	0	"{""C"": 4.0, ""H"": 8.0}"	0.0	0
rxn10790	MI:C:4/H:8	F_heavy_imbalance	5	0	"{""C"": 4.0, ""H"": 8.0}"	0.0	0
rxn10791	OK	OK	5	0		0.0	0
rxn10792	OK	A_no_formula	5	2		0.0	0
rxn10793	OK	OK	4	0		0.0	0
rxn10794	MI:H:-2/S:-1	F_heavy_imbalance	4	0	"{""H"": -2.0, ""S"": -1.0}"	-2.0	0
rxn10795	CI:1	OK	4	0		0.0	0
rxn10796	OK	OK	5	0		0.0	0
rxn10797	MI:Fe:-1/H:-2|CI:-3	F_heavy_imbalance	3	0	"{""Fe"": -1.0, ""H"": -2.0}"	-3.0	1
rxn10798	MI:C:4/H:8	F_heavy_imbalance	4	0	"{""C"": 4.0, ""H"": 8.0}"	0.0	0
rxn10799	OK	OK	5	0		0.0	0
rxn10800	CPDFORMERROR	A_no_formula	6	2	"{""H"": -4.0}"	0.0	0
rxn10801	OK	OK	4	0		0.0	0
rxn10802	CI:2	E_charge_only	4	0		2.0	0
rxn10803	OK	OK	5	0		0.0	0
rxn10804	OK	OK	7	0		0.0	0
rxn10805	OK	OK	5	0		0.0	0
rxn10807	OK	OK	4	0		0.0	0
rxn10808	MI:Fe:1/H:2|CI:3	F_heavy_imbalance	3	0	"{""Fe"": 1.0, ""H"": 2.0}"	3.0	0
rxn10809	OK	OK	4	0		0.0	0
rxn10810	CPDFORMERROR	A_no_formula	4	2	"{""H"": 2.0}"	-2.0	0
rxn10811	OK	A_no_formula	5	2		0.0	1
rxn10812	CPDFORMERROR	A_no_formula	4	2	"{""H"": 2.0}"	-2.0	0
rxn10813	CI:-1	OK	7	0		0.0	0
rxn10814	MI:S:-1	F_heavy_imbalance	5	0	"{""S"": -1.0}"	0.0	0
rxn10815	OK	OK	2	0		0.0	0
rxn10816	CI:1	E_charge_only	10	0		2.0	0
rxn10817	OK	OK	4	0		0.0	0
rxn10818	OK	OK	4	0		0.0	1
rxn10819	OK	OK	2	0		0.0	1
rxn10820	OK	OK	4	0		0.0	1
rxn10822	OK	OK	7	0		0.0	1
rxn10825	OK	OK	2	0		0.0	1
rxn10826	OK	OK	2	0		0.0	1
rxn10830	OK	OK	2	0		0.0	1
rxn10832	OK	OK	2	0		0.0	1
rxn10833	OK	OK	7	0		0.0	1
rxn10835	OK	OK	2	0		0.0	1
rxn10837	OK	OK	2	0		0.0	1
rxn10839	OK	OK	7	0		0.0	1
rxn10842	OK	OK	7	0		0.0	1
rxn10843	CI:-2	OK	5	0		0.0	0
rxn10844	OK	OK	6	0		0.0	0
rxn10845	OK	OK	5	0		0.0	0
rxn10846	MI:C:-10/H:-17|CI:1	F_heavy_imbalance	6	0	"{""C"": -10.0, ""H"": -17.0}"	1.0	0
rxn10847	OK	OK	5	0		0.0	0
rxn10848	OK	OK	6	0		0.0	0
rxn10849	OK	OK	6	0		0.0	0
rxn10850	OK	OK	5	0		0.0	0
rxn10851	CI:-2	E_charge_only	5	0		-2.0	0
rxn10852	OK	OK	4	0		0.0	0
rxn10854	CPDFORMERROR	A_no_formula	5	2	"{""C"": 9.0, ""H"": 12.0, ""N"": 3.0, ""O"": 7.0, ""P"": 1.0}"	0.0	0
rxn10855	OK	OK	4	0		0.0	1
rxn10856	CPDFORMERROR	A_no_formula	3	2	"{""C"": 3.0, ""H"": 8.0, ""O"": 3.0}"	0.0	0
rxn10857	OK	OK	4	0		0.0	1
rxn10858	CPDFORMERROR	A_no_formula	5	2	"{""H"": 1.0, ""O"": -3.0, ""P"": -1.0}"	2.0	0
rxn10859	CPDFORMERROR	A_no_formula	5	2	"{""C"": -9.0, ""H"": -13.0, ""N"": -3.0, ""O"": -7.0, ""P"": -1.0}"	-1.0	0
rxn10860	OK	OK	4	0		0.0	1
rxn10861	CPDFORMERROR	A_no_formula	4	4		0.0	0
rxn10862	OK	OK	7	0		0.0	1
rxn10863	CPDFORMERROR	A_no_formula	9	1	"{""C"": -19.0, ""H"": -37.0, ""O"": -2.0}"	1.0	0
rxn10864	CPDFORMERROR	A_no_formula	9	1	"{""C"": -20.0, ""H"": -39.0, ""O"": -2.0}"	1.0	0
rxn10865	OK	OK	4	0		0.0	1
rxn10866	CPDFORMERROR	A_no_formula	4	1	"{""C"": 9.0, ""H"": 11.0, ""N"": 1.0, ""O"": 6.0}"	-2.0	0
rxn10867	OK	OK	2	0		0.0	1
rxn10868	OK	OK	4	0		0.0	1
rxn10869	OK	OK	7	0		0.0	0
