id,name,abbreviation,ec_numbers,reversibility,deltag,deltagerr,definition,is_transport,rxn_smiles
rxn42280,,,[],?,10000000.0,10000000.0,(1) NADP[0] + (1) Beta-OH-Tyr-S-NovH[0] <=> (1) NADPH[0] + (2) H+[0] + (1) Beta-keto-Tyr-S-NovH[0],0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H]([NH3+])[C@H](O)c1ccc(O)cc1)C(*)=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+].*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](N)C(=O)c1ccc(O)cc1)C(*)=O
rxn42281,,,['1.1.1.375'],?,10000000.0,10000000.0,(1) (S)-2-Hydroxyacid[0] + (1) NAD-P-OR-NOP[0] <=> (1) H+[0] + (1) 2-Oxo-carboxylates[0] + (1) NADH-P-OR-NOP[0],0,*[C@H](O)C(=O)[O-].*O[C@@H]1[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([n+]3cccc(C(N)=O)c3)[C@H](O)[C@@H]2O)O[C@H]1n1cnc2c(N)ncnc21>>[H+].*C(=O)C(=O)[O-].*O[C@@H]1[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3C=CCC(C(N)=O)=C3)[C@H](O)[C@@H]2O)O[C@H]1n1cnc2c(N)ncnc21
rxn42283,,,['2.7.8.M1'],?,10000000.0,10000000.0,"(1) H2O[0] + (1) GlcNAc-(1->4)-MurNAc-pentapeptide-diphosphoundecaprenol[0] + (1) CPD-19352[0] <=> (1) H+[0] + (1) Bactoprenyl diphosphate[0] + (1) di-trans,poly-cis-Undecaprenyl phosphate[0] + (1) Bacillus-Teichuronic-Peptidoglycan[0]",0,O.CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O.*O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@@H](O)[C@@H](CO)O[C@@H](OC[C@H]4O[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O[C@H]6[C@H](O)[C@@H](O)[C@H](O[C@H]7[C@@H](O)[C@@H](CO)O[C@@H](OC[C@H]8O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@@H](O)[C@H]8O)[C@@H]7NC(C)=O)O[C@@H]6C(=O)[O-])O[C@@H]5C(=O)[O-])[C@H](NC(C)=O)[C@@H](O)[C@H]4O)[C@H]3NC(C)=O)O[C@@H]2C(=O)[O-])O[C@@H]1C(=O)[O-]>>[H+].CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])[O-].*O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@@H](O)[C@@H](CO)O[C@@H](OC[C@H]4O[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O[C@H]6[C@H](O)[C@@H](O)[C@H](O[C@H]7[C@@H](O)[C@@H](CO)O[C@@H](OC[C@H]8O[C@H](OP(=O)([O-])OC[C@H]9O[C@H](O)[C@H](NC(C)=O)[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@@H]9O[C@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9NC(C)=O)[C@H](NC(C)=O)[C@@H](O)[C@H]8O)[C@@H]7NC(C)=O)O[C@@H]6C(=O)[O-])O[C@@H]5C(=O)[O-])[C@H](NC(C)=O)[C@@H](O)[C@H]4O)[C@@H]3NC(C)=O)O[C@@H]2C(=O)[O-])O[C@@H]1C(=O)[O-]
rxn42284,,,[],=,0.0,0.49,(1) CPD0-1551[1] <=> (1) CPD0-1551[0],1,O=CC(O)CO>>O=CC(O)CO
rxn42285,,,[],?,10000000.0,10000000.0,(1) O2[0] + (1) Reduced flavin[0] + (1) Paspalicine[0] <=> (1) H2O[0] + (1) Flavin[0] + (1) Paspalinine[0],0,O=O.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21.CC1(C)O[C@@]23CC[C@@]4(C)[C@@H](CC[C@H]5Cc6c([nH]c7ccccc67)[C@@]54C)C2=CC(=O)[C@@H]1O3>>O.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.CC1(C)O[C@@]23CC[C@@]4(C)[C@@](O)(CC[C@H]5Cc6c([nH]c7ccccc67)[C@@]54C)C2=CC(=O)[C@@H]1O3
rxn42286,,,[],?,10000000.0,10000000.0,(1) O2[0] + (1) N-Benzylformamide[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (1) Flavin[0] + (1) 2-phenylacetonitrile oxide[0],0,O=O.O=CNCc1ccccc1.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21>>O.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.O=[N+]([O-])CCc1ccccc1
rxn42287,,,[],?,10000000.0,10000000.0,"(1) H2O[0] + (1) 3,6-anhydrogalactofuranose[0] + (1) NAD-P-OR-NOP[0] <=> (2) H+[0] + (1) NADH-P-OR-NOP[0] + (1) 3,6-anhydro-L-galactonate[0]",0,O.O=C[C@@H](O)[C@@H]1OC[C@H](O)[C@H]1O.*O[C@@H]1[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([n+]3cccc(C(N)=O)c3)[C@H](O)[C@@H]2O)O[C@H]1n1cnc2c(N)ncnc21>>[H+].[H+].*O[C@@H]1[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3C=CCC(C(N)=O)=C3)[C@H](O)[C@@H]2O)O[C@H]1n1cnc2c(N)ncnc21.O=C([O-])[C@@H](O)[C@@H]1OC[C@H](O)[C@H]1O
rxn42288,,,[],=,7.19,0.32,(1) Acetyl-CoA[0] + (1) (5Z)-dodec-5-enoyl-CoA[0] <=> (1) CoA[0] + (1) 3-oxo-(7Z)-tetradecenoyl-CoA[0],0,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CCCCCC/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CCCCCC/C=C\CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
rxn42289,,,['2.3.1.251'],?,10000000.0,10000000.0,(1) Lipid IIA[0] + (1) CPD-17523[0] <=> (1) 2-Acylglycero-Phosphocholines[0] + (1) lipid IIB[0],0,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO)[C@@H](OP(=O)([O-])O[C@H]2OC[C@H]([NH3+])[C@H](O)[C@H]2O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC.*C(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C>>*C(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C.CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])O[C@H]3OC[C@H]([NH3+])[C@H](O)[C@H]3O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
rxn42290,,,['3.4.11.24'],?,10000000.0,10000000.0,(1) H2O[0] + (1) Aminopeptidase-S-Substrates[0] <=> (1) N-Terminal amino acid[0] + (1) Amino-Acids-20[0],0,O.*C(=O)[C@H](*)NC(=O)[C@H](*)[NH3+]>>*C(=O)[C@H](*)[NH3+].*[C@H]([NH3+])C(=O)[O-]
rxn42291,,,['2.3.1.223'],=,8.61,7.11,"(1) Acetyl-CoA[0] + (1) trans-2,3-dehydroadipyl-coA[0] <=> (1) CoA[0] + (1) 3-Oxo-5,6-dehydrosuberyl-CoA[0]",0,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CCC(=O)[O-]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)C/C=C\CC(=O)[O-]
rxn42292,,,[],=,-2.97,2.48,(1) H2O[0] + (1) Phosphoenolpyruvate[0] + (1) 4-O-acetyl-N-acetylmannosamine[0] <=> (1) Phosphate[0] + (1) N-Acetyl-7-O-acetylneuraminate[0],0,O.C=C(OP(=O)([O-])[O-])C(=O)[O-].CC(=O)N[C@H]1[C@@H](O)[C@H](OC(C)=O)[C@@H](CO)O[C@@H]1O>>O=P([O-])([O-])O.CC(=O)N[C@H]1[C@H]([C@H](OC(C)=O)[C@H](O)CO)O[C@](O)(C(=O)[O-])C[C@@H]1O
rxn42295,hexanoyl-CoA dehydrogenase,hexanoyl-CoA dehydrogenase,['1.3.8.7'],?,10000000.0,10000000.0,(1) Hexanoyl-CoA[0] + (1) ETF-Oxidized[0] <=> (1) (2E)-Hexenoyl-CoA[0] + (1) ETF-Reduced[0],0,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].*Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21>>CCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].*CN1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21
rxn42296,,,[],=,-0.46,1.65,(1) H2O[0] + (1) 3-methyl-3-sulfanylhexan-1-ol-[Cys-Gly] conjugate[0] <=> (1) Glycine[0] + (1) S-(6-hydroxy-4-methylhexan-4-yl)-L-cysteine[0],0,O.CCCC(C)(CCO)SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].CCCC(C)(CCO)SC[C@H]([NH3+])C(=O)[O-]
rxn42298,,,['2.4.1.M47'],=,-1.7,26.29,(1) ADP-L-glycero-D-manno-heptose[0] + (1) galactosyl-(glucosyl)3-(heptosyl)3-Kdo2-lipid A-bisphosphate[0] <=> (1) ADP[0] + (1) core oligosaccharide-lipid A (E. coli K-12 core type) (no GlcNAc)[0],0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]2O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@@H](O)CO)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@@H]4O[C@H]([C@H](O)CO[C@H]5O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@H]5O[C@H](CO[C@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@@H]4O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@@H](O)CO)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@@H]4O[C@H]([C@H](O)CO[C@H]5O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@H]5O[C@H](CO[C@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@H]6O[C@H](CO[C@H]7O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]7O)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@@H]4O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-]
rxn42299,,,[],?,10000000.0,10000000.0,(1) O2[0] + (1) Zeinoxanthin[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (1) Lutein[0] + (1) Flavin[0],0,O=O.CC1=CCCC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21>>O.CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21
rxn42300,,,[],=,-1.17,13.38,"(2) NADPH[0] + (2) H+[0] + (1) 18-hydroxy-octadecanoyl-CoA[0] <=> (2) NADP[0] + (1) CoA[0] + (1) 1,18-octadecane-diol[0]",0,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCCCO>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.OCCCCCCCCCCCCCCCCCCO
rxn42301,,,[],?,10000000.0,10000000.0,(1) NADP[0] + (1) 3R-7Z-3-hydroxy-hexadec-7-enoyl-ACPs[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 7Z-3-oxo-hexadec-7-enoyl-ACPs[0],0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)CCC/C=C\CCCCCCCC)C(*)=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC/C=C\CCCCCCCC)C(*)=O
rxn42302,,,[],?,10000000.0,10000000.0,(1) Protein-Arginine-Aminocarbinol[0] <=> (1) H+[0] + (1) Protein-Arginine-Imidazolidine[0],0,*[NH2+][C@@H](CCCNC(N)=[NH+]C(O)C(C)=O)C(*)=O>>[H+].*[NH2+][C@@H](CCCNC1=NC(O)C(C)(O)N1)C(*)=O
rxn42303,,,[],=,-10.72,8.82,"(1) 4,4-dihydroxy-4,4'-diapolycopene[0] <=> (1) H2O[0] + (1) 4,4'-diapolycopene-4-al[0]",0,CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C(O)O>>O.CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C=O
rxn42304,,,[],<,177.99,0.73,(1) NAD[0] + (1) GLCN[0] <= (1) NADH[0] + (1) H+[0],0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
rxn42305,,,[],=,-3.53,6.32,"(1) S-Adenosyl-L-methionine[0] + (1) 7-O-methylmyricetin[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 7,4'-dimethylmyricetin[0]",0,C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.COc1cc([O-])c2c(=O)c(O)c(-c3cc(O)c(O)c(O)c3)oc2c1>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].COc1cc([O-])c2c(=O)c(O)c(-c3cc(O)c(OC)c(O)c3)oc2c1
rxn42306,,,[],?,10000000.0,10000000.0,(4) O2[0] + (1) H+[0] + (1) Gibberellin A12[0] + (4) Reduced flavin[0] <=> (6) H2O[0] + (1) CO2[0] + (1) Gibberellin A9[0] + (4) Flavin[0],0,O=O.O=O.O=O.O=O.[H+].C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)[O-])[C@H]1[C@@H]3C(=O)[O-].*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21>>O.O.O.O.O.O.O=C=O.C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CCC[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)[O-].*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21
rxn42307,,,['2.4.1.156'],=,-1.7,5.31,(1) Indole-3-acetyl-myo-inositol[0] + (1) UDP-D-galactopyranose[0] <=> (1) UDP[0] + (1) 5-O-(Indol-3-ylacetyl-myo-inositol) D-galactoside[0],0,O=C(Cc1c[nH]c2ccccc12)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=C(Cc1c[nH]c2ccccc12)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
rxn42309,,,['2.5.1.138'],>,-18.82,0.66,(1) Geranyldiphosphate[0] + (1) Umbelliferone[0] => (1) PPi[0] + (1) H+[0] + (1) 8-geranylumbelliferone[0],0,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O.O=c1ccc2ccc(O)cc2o1>>O=P([O-])([O-])OP(=O)([O-])O.[H+].CC(C)=CCC/C(C)=C/Cc1c(O)ccc2ccc(=O)oc12
rxn42311,,,['6.4.1.-'],=,3.41,1.14,"(1) ATP[0] + (1) 2-undecylpyrrole[0] + (1) 4-methoxy-2,2'-bipyrrole-5-carbaldehyde[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) undecylprodigiosin[0]",0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.CCCCCCCCCCCc1ccc[nH]1.COc1cc(-c2ccc[nH]2)[nH]c1C=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.[H+].CCCCCCCCCCCc1ccc(/C=C2\N=C(c3ccc[nH]3)C=C2OC)[nH]1
rxn42312,,,[],=,11.57,5.34,(1) S-Adenosyl-L-methionine[0] + (1) 5-hydroxymethylcytosine[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 2-methoxy-4-amino-5-hydroxymethylpyrimidine[0],0,C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1nc(=O)[nH]cc1CO>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].COc1ncc(CO)c(N)n1
rxn42313,,,['3.5.3.-'],=,-1.92,5.04,"(1) NH3[0] + (1) UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate[0] <=> (1) H2O[0] + (1) UDP-2-acetamido-3-acetamidino-2,3-dideoxy-alpha-D-mannuronate[0]",0,[NH4+].CC(=O)N[C@@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1NC(C)=O>>O.CC(=[NH2+])N[C@H]1[C@H](O)[C@@H](C(=O)[O-])O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H]1NC(C)=O
